ID,CLASSIFIED,TYPE
LUCENE-1458,RFE,RFE
LUCENE-1459,BUG,BUG
LUCENE-1460,REFACTORING,TASK
LUCENE-1461,RFE,RFE
LUCENE-1462,BUG,BUG
LUCENE-1464,BUG,BUG
LUCENE-1465,BUG,BUG
LUCENE-1466,RFE,RFE
LUCENE-1467,CLEANUP,TASK
LUCENE-1468,BUG,BUG
LUCENE-1469,IMPROVEMENT,IMPROVEMENT
LUCENE-1470,RFE,RFE
LUCENE-1472,IMPROVEMENT,IMPROVEMENT
LUCENE-1474,BUG,BUG
LUCENE-1478,RFE,IMPROVEMENT
LUCENE-1479,BUG,BUG
LUCENE-1480,IMPROVEMENT,IMPROVEMENT
LUCENE-1481,DESIGN_DEFECT,BUG
LUCENE-1483,RFE,IMPROVEMENT
LUCENE-1484,IMPROVEMENT,IMPROVEMENT
LUCENE-1487,RFE,RFE
LUCENE-1488,RFE,RFE
LUCENE-1490,BUG,BUG
LUCENE-1491,BUG,BUG
LUCENE-1492,RFE,IMPROVEMENT
LUCENE-1493,RFE,IMPROVEMENT
LUCENE-1494,RFE,RFE
LUCENE-1495,RFE,IMPROVEMENT
LUCENE-1497,REFACTORING,IMPROVEMENT
LUCENE-1499,REFACTORING,IMPROVEMENT
LUCENE-1500,BUG,BUG
LUCENE-1502,BUG,BUG
LUCENE-1503,REFACTORING,IMPROVEMENT
LUCENE-1504,IMPROVEMENT,IMPROVEMENT
LUCENE-1505,IMPROVEMENT,IMPROVEMENT
LUCENE-1506,RFE,IMPROVEMENT
LUCENE-1507,RFE,IMPROVEMENT
LUCENE-1508,RFE,IMPROVEMENT
LUCENE-1509,BUG,BUG
LUCENE-1510,BUG,BUG
LUCENE-1512,RFE,RFE
LUCENE-1514,BUG,IMPROVEMENT
LUCENE-1516,REFACTORING,IMPROVEMENT
LUCENE-1517,REFACTORING,IMPROVEMENT
LUCENE-1519,BUG,BUG
LUCENE-1520,BUG,BUG
LUCENE-1521,BUG,BUG
LUCENE-1522,RFE,IMPROVEMENT
LUCENE-1523,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1525,BUILD_SYSTEM,BUG
LUCENE-1527,BUG,BUG
LUCENE-1528,RFE,IMPROVEMENT
LUCENE-1529,BUILD_SYSTEM,RFE
LUCENE-1530,RFE,RFE
LUCENE-1531,IMPROVEMENT,IMPROVEMENT
LUCENE-1535,TEST,TEST
LUCENE-1536,IMPROVEMENT,IMPROVEMENT
LUCENE-1538,IMPROVEMENT,BUG
LUCENE-1539,IMPROVEMENT,IMPROVEMENT
LUCENE-1540,IMPROVEMENT,IMPROVEMENT
LUCENE-1542,BUG,BUG
LUCENE-1543,IMPROVEMENT,IMPROVEMENT
LUCENE-1544,BUG,BUG
LUCENE-1545,BUG,BUG
LUCENE-1546,RFE,IMPROVEMENT
LUCENE-1547,BUG,BUG
LUCENE-1548,BUG,BUG
LUCENE-1549,IMPROVEMENT,IMPROVEMENT
LUCENE-1550,RFE,RFE
LUCENE-1551,RFE,IMPROVEMENT
LUCENE-1552,BUG,BUG
LUCENE-1553,BUG,BUG
LUCENE-1554,BUG,BUG
LUCENE-1556,BUG,BUG
LUCENE-1558,IMPROVEMENT,IMPROVEMENT
LUCENE-1561,DOCUMENTATION,IMPROVEMENT
LUCENE-1563,TEST,TEST
LUCENE-1564,BUG,BUG
LUCENE-1566,BUG,BUG
LUCENE-1567,RFE,RFE
LUCENE-1568,BUG,BUG
LUCENE-1569,BUG,BUG
LUCENE-1571,BUG,BUG
LUCENE-1573,RFE,BUG
LUCENE-1575,REFACTORING,IMPROVEMENT
LUCENE-1576,BUG,BUG
LUCENE-1578,RFE,IMPROVEMENT
LUCENE-1579,IMPROVEMENT,BUG
LUCENE-1582,REFACTORING,IMPROVEMENT
LUCENE-1583,BUG,BUG
LUCENE-1584,RFE,IMPROVEMENT
LUCENE-1585,RFE,RFE
LUCENE-1586,RFE,IMPROVEMENT
LUCENE-1587,BUG,BUG
LUCENE-1588,RFE,IMPROVEMENT
LUCENE-1590,IMPROVEMENT,BUG
LUCENE-1591,RFE,IMPROVEMENT
LUCENE-1592,DOCUMENTATION,IMPROVEMENT
LUCENE-1593,IMPROVEMENT,IMPROVEMENT
LUCENE-1595,REFACTORING,IMPROVEMENT
LUCENE-1596,IMPROVEMENT,IMPROVEMENT
LUCENE-1598,BUG,BUG
LUCENE-1599,BUG,BUG
LUCENE-1600,IMPROVEMENT,IMPROVEMENT
LUCENE-1602,RFE,RFE
LUCENE-1603,IMPROVEMENT,IMPROVEMENT
LUCENE-1604,IMPROVEMENT,IMPROVEMENT
LUCENE-1605,RFE,RFE
LUCENE-1606,RFE,RFE
LUCENE-1607,IMPROVEMENT,IMPROVEMENT
LUCENE-1609,IMPROVEMENT,IMPROVEMENT
LUCENE-1610,DOCUMENTATION,IMPROVEMENT
LUCENE-1611,BUG,BUG
LUCENE-1614,RFE,IMPROVEMENT
LUCENE-1615,CLEANUP,IMPROVEMENT
LUCENE-1616,REFACTORING,IMPROVEMENT
LUCENE-1617,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1618,RFE,IMPROVEMENT
LUCENE-1619,IMPROVEMENT,IMPROVEMENT
LUCENE-1621,CLEANUP,IMPROVEMENT
LUCENE-1623,BACKPORT,BUG
LUCENE-1624,BUG,IMPROVEMENT
LUCENE-1625,RFE,BUG
LUCENE-1627,DESIGN_DEFECT,BUG
LUCENE-1628,RFE,RFE
LUCENE-1629,RFE,IMPROVEMENT
LUCENE-1630,RFE,IMPROVEMENT
LUCENE-1633,CLEANUP,BUG
LUCENE-1634,IMPROVEMENT,IMPROVEMENT
LUCENE-1638,BUG,BUG
LUCENE-1639,BUG,BUG
LUCENE-1640,BUG,BUG
LUCENE-1641,DOCUMENTATION,IMPROVEMENT
LUCENE-1642,BUG,BUG
LUCENE-1643,IMPROVEMENT,IMPROVEMENT
LUCENE-1644,IMPROVEMENT,IMPROVEMENT
LUCENE-1645,BUG,BUG
LUCENE-1646,IMPROVEMENT,IMPROVEMENT
LUCENE-1647,BUG,BUG
LUCENE-1648,BUG,BUG
LUCENE-1651,IMPROVEMENT,TASK
LUCENE-1653,IMPROVEMENT,IMPROVEMENT
LUCENE-1654,RFE,IMPROVEMENT
LUCENE-1655,CLEANUP,BUG
LUCENE-1656,IMPROVEMENT,IMPROVEMENT
LUCENE-1657,IMPROVEMENT,IMPROVEMENT
LUCENE-1658,REFACTORING,IMPROVEMENT
LUCENE-1660,IMPROVEMENT,IMPROVEMENT
LUCENE-1661,IMPROVEMENT,IMPROVEMENT
LUCENE-1662,REFACTORING,IMPROVEMENT
LUCENE-1663,DOCUMENTATION,IMPROVEMENT
LUCENE-1665,CLEANUP,IMPROVEMENT
LUCENE-1666,BUG,BUG
LUCENE-1668,IMPROVEMENT,BUG
LUCENE-1670,DOCUMENTATION,IMPROVEMENT
LUCENE-1672,CLEANUP,TASK
LUCENE-1673,RFE,RFE
LUCENE-1675,DOCUMENTATION,IMPROVEMENT
LUCENE-1676,RFE,RFE
LUCENE-1677,CLEANUP,TASK
LUCENE-1678,CLEANUP,BUG
LUCENE-1679,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1680,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1681,BUG,BUG
LUCENE-1682,TEST,IMPROVEMENT
LUCENE-1683,BUG,IMPROVEMENT
LUCENE-1684,RFE,IMPROVEMENT
LUCENE-1685,IMPROVEMENT,IMPROVEMENT
LUCENE-1686,CLEANUP,IMPROVEMENT
LUCENE-1687,REFACTORING,IMPROVEMENT
LUCENE-1688,REFACTORING,IMPROVEMENT
LUCENE-1692,TEST,TEST
LUCENE-1693,IMPROVEMENT,IMPROVEMENT
LUCENE-1694,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1695,REFACTORING,IMPROVEMENT
LUCENE-1696,RFE,IMPROVEMENT
LUCENE-1699,RFE,IMPROVEMENT
LUCENE-1700,DESIGN_DEFECT,BUG
LUCENE-1701,RFE,RFE
LUCENE-1702,BUG,BUG
LUCENE-1703,RFE,IMPROVEMENT
LUCENE-1704,RFE,IMPROVEMENT
LUCENE-1705,RFE,
LUCENE-1706,RFE,RFE
LUCENE-1707,IMPROVEMENT,IMPROVEMENT
LUCENE-1708,IMPROVEMENT,IMPROVEMENT
LUCENE-1709,TEST,IMPROVEMENT
LUCENE-1712,IMPROVEMENT,IMPROVEMENT
LUCENE-1713,REFACTORING,IMPROVEMENT
LUCENE-1714,BUG,BUG
LUCENE-1715,IMPROVEMENT,BUG
LUCENE-1716,RFE,IMPROVEMENT
LUCENE-1717,IMPROVEMENT,BUG
LUCENE-1718,BUG,BUG
LUCENE-1719,DOCUMENTATION,IMPROVEMENT
LUCENE-1722,DOCUMENTATION,IMPROVEMENT
LUCENE-1723,BUG,BUG
LUCENE-1724,IMPROVEMENT,IMPROVEMENT
LUCENE-1725,BUG,BUG
LUCENE-1727,IMPROVEMENT,BUG
LUCENE-1728,REFACTORING,IMPROVEMENT
LUCENE-1730,BUG,BUG
LUCENE-1734,BUG,BUG
LUCENE-1736,IMPROVEMENT,IMPROVEMENT
LUCENE-1737,IMPROVEMENT,IMPROVEMENT
LUCENE-1739,BUG,BUG
LUCENE-1740,RFE,RFE
LUCENE-1741,RFE,IMPROVEMENT
LUCENE-1742,REFACTORING,IMPROVEMENT
LUCENE-1744,BUG,BUG
LUCENE-1745,RFE,IMPROVEMENT
LUCENE-1748,DESIGN_DEFECT,BUG
LUCENE-1749,RFE,IMPROVEMENT
LUCENE-1752,BUG,BUG
LUCENE-1753,DESIGN_DEFECT,TASK
LUCENE-1754,CLEANUP,IMPROVEMENT
LUCENE-1755,BUG,BUG
LUCENE-1756,TEST,BUG
LUCENE-1758,IMPROVEMENT,IMPROVEMENT
LUCENE-1759,RFE,TASK
LUCENE-1760,DOCUMENTATION,TASK
LUCENE-1762,CLEANUP,IMPROVEMENT
LUCENE-1763,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1764,BUG,BUG
LUCENE-1766,DOCUMENTATION,IMPROVEMENT
LUCENE-1768,RFE,RFE
LUCENE-1769,BUILD_SYSTEM,BUG
LUCENE-1770,RFE,RFE
LUCENE-1771,IMPROVEMENT,BUG
LUCENE-1773,RFE,RFE
LUCENE-1775,REFACTORING,TASK
LUCENE-1776,RFE,BUG
LUCENE-1778,RFE,IMPROVEMENT
LUCENE-1779,CLEANUP,IMPROVEMENT
LUCENE-1780,DOCUMENTATION,IMPROVEMENT
LUCENE-1781,BUG,BUG
LUCENE-1782,REFACTORING,IMPROVEMENT
LUCENE-1784,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1786,IMPROVEMENT,TEST
LUCENE-1788,CLEANUP,TASK
LUCENE-1789,IMPROVEMENT,IMPROVEMENT
LUCENE-1790,RFE,RFE
LUCENE-1791,TEST,TEST
LUCENE-1792,BUG,BUG
LUCENE-1793,CLEANUP,IMPROVEMENT
LUCENE-1794,RFE,IMPROVEMENT
LUCENE-1795,IMPROVEMENT,BUG
LUCENE-1796,IMPROVEMENT,IMPROVEMENT
LUCENE-1797,BUG,BUG
LUCENE-1798,IMPROVEMENT,IMPROVEMENT
LUCENE-1800,IMPROVEMENT,IMPROVEMENT
LUCENE-1801,IMPROVEMENT,TASK
LUCENE-1802,DOCUMENTATION,TASK
LUCENE-1803,DOCUMENTATION,BUG
LUCENE-1804,RFE,BUG
LUCENE-1805,BUG,BUG
LUCENE-1806,TEST,IMPROVEMENT
LUCENE-1807,RFE,IMPROVEMENT
LUCENE-1808,RFE,IMPROVEMENT
LUCENE-1809,RFE,BUG
LUCENE-1810,RFE,
LUCENE-1811,TEST,BUG
LUCENE-1812,RFE,RFE
LUCENE-1813,RFE,IMPROVEMENT
LUCENE-1814,TEST,BUG
LUCENE-1817,DOCUMENTATION,BUG
LUCENE-1818,BUG,BUG
LUCENE-1819,BUG,BUG
LUCENE-1821,RFE,BUG
LUCENE-1824,IMPROVEMENT,IMPROVEMENT
LUCENE-1825,BUG,IMPROVEMENT
LUCENE-1826,RFE,IMPROVEMENT
LUCENE-1827,REFACTORING,IMPROVEMENT
LUCENE-1828,BUG,BUG
LUCENE-1829,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1830,BUG,BUG
LUCENE-1831,DESIGN_DEFECT,BUG
LUCENE-1832,BUG,BUG
LUCENE-1833,REFACTORING,IMPROVEMENT
LUCENE-1834,CLEANUP,TASK
LUCENE-1835,REFACTORING,TASK
LUCENE-1836,BUG,BUG
LUCENE-1837,IMPROVEMENT,BUG
LUCENE-1838,DESIGN_DEFECT,BUG
LUCENE-1839,IMPROVEMENT,IMPROVEMENT
LUCENE-1840,BUG,IMPROVEMENT
LUCENE-1841,DOCUMENTATION,IMPROVEMENT
LUCENE-1843,TEST,IMPROVEMENT
LUCENE-1844,TEST,IMPROVEMENT
LUCENE-1845,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1846,BUG,BUG
LUCENE-1847,DESIGN_DEFECT,BUG
LUCENE-1848,DOCUMENTATION,IMPROVEMENT
LUCENE-1850,DOCUMENTATION,TASK
LUCENE-1851,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1852,TEST,BUG
LUCENE-1854,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1855,REFACTORING,IMPROVEMENT
LUCENE-1856,CLEANUP,TASK
LUCENE-1857,REFACTORING,IMPROVEMENT
LUCENE-1858,DOCUMENTATION,TASK
LUCENE-1860,IMPROVEMENT,IMPROVEMENT
LUCENE-1861,BUILD_SYSTEM,
LUCENE-1862,DOCUMENTATION,BUG
LUCENE-1863,DOCUMENTATION,BUG
LUCENE-1864,DOCUMENTATION,BUG
LUCENE-1865,DOCUMENTATION,TASK
LUCENE-1867,BUILD_SYSTEM,TASK
LUCENE-1868,DOCUMENTATION,TASK
LUCENE-1869,IMPROVEMENT,IMPROVEMENT
LUCENE-1870,BUILD_SYSTEM,BUG
LUCENE-1871,IMPROVEMENT,BUG
LUCENE-1872,DOCUMENTATION,IMPROVEMENT
LUCENE-1873,DOCUMENTATION,BUG
LUCENE-1874,DOCUMENTATION,BUG
LUCENE-1875,DOCUMENTATION,BUG
LUCENE-1876,DOCUMENTATION,IMPROVEMENT
LUCENE-1877,DOCUMENTATION,IMPROVEMENT
LUCENE-1878,CLEANUP,TASK
LUCENE-1880,REFACTORING,IMPROVEMENT
LUCENE-1882,REFACTORING,BUG
LUCENE-1883,DOCUMENTATION,IMPROVEMENT
LUCENE-1884,DOCUMENTATION,TASK
LUCENE-1885,BUG,BUG
LUCENE-1886,DOCUMENTATION,IMPROVEMENT
LUCENE-1887,REFACTORING,IMPROVEMENT
LUCENE-1889,RFE,
LUCENE-1891,IMPROVEMENT,IMPROVEMENT
LUCENE-1892,OTHER,BUG
LUCENE-1893,DESIGN_DEFECT,BUG
LUCENE-1894,BUG,BUG
LUCENE-1896,REFACTORING,IMPROVEMENT
LUCENE-1898,DOCUMENTATION,IMPROVEMENT
LUCENE-1899,IMPROVEMENT,BUG
LUCENE-1900,DOCUMENTATION,BUG
LUCENE-1901,BUG,BUG
LUCENE-1902,DOCUMENTATION,BUG
LUCENE-1903,BUG,BUG
LUCENE-1904,REFACTORING,IMPROVEMENT
LUCENE-1905,BUG,BUG
LUCENE-1906,BUG,BUG
LUCENE-1908,DOCUMENTATION,IMPROVEMENT
LUCENE-1911,IMPROVEMENT,BUG
LUCENE-1912,BUG,BUG
LUCENE-1913,BUG,BUG
LUCENE-1916,DOCUMENTATION,TASK
LUCENE-1918,BUG,BUG
LUCENE-1919,BUG,BUG
LUCENE-1923,RFE,
LUCENE-1924,RFE,IMPROVEMENT
LUCENE-1925,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1927,BUILD_SYSTEM,BUG
LUCENE-1928,DOCUMENTATION,BUG
LUCENE-1929,BUG,BUG
LUCENE-1932,REFACTORING,TASK
LUCENE-1933,RFE,IMPROVEMENT
LUCENE-1935,REFACTORING,TASK
LUCENE-1936,CLEANUP,TASK
LUCENE-1937,RFE,IMPROVEMENT
LUCENE-1938,RFE,RFE
LUCENE-1939,BUG,BUG
LUCENE-1941,BUG,BUG
LUCENE-1943,IMPROVEMENT,IMPROVEMENT
LUCENE-1944,CLEANUP,TASK
LUCENE-1945,REFACTORING,IMPROVEMENT
LUCENE-1946,CLEANUP,TASK
LUCENE-1947,DOCUMENTATION,TASK
LUCENE-1948,DOCUMENTATION,TASK
LUCENE-1950,CLEANUP,IMPROVEMENT
LUCENE-1951,IMPROVEMENT,IMPROVEMENT
LUCENE-1953,BUG,BUG
LUCENE-1954,BUG,BUG
LUCENE-1955,DOCUMENTATION,BUG
LUCENE-1957,CLEANUP,TASK
LUCENE-1959,RFE,RFE
LUCENE-1960,CLEANUP,TASK
LUCENE-1961,CLEANUP,TASK
LUCENE-1962,CLEANUP,IMPROVEMENT
LUCENE-1963,IMPROVEMENT,IMPROVEMENT
LUCENE-1965,IMPROVEMENT,IMPROVEMENT
LUCENE-1966,IMPROVEMENT,IMPROVEMENT
LUCENE-1967,IMPROVEMENT,IMPROVEMENT
LUCENE-1968,CLEANUP,TASK
LUCENE-1970,CLEANUP,TASK
LUCENE-1971,CLEANUP,TASK
LUCENE-1972,CLEANUP,TASK
LUCENE-1973,CLEANUP,TASK
LUCENE-1974,BUG,BUG
LUCENE-1975,CLEANUP,TASK
LUCENE-1976,BUG,BUG
LUCENE-1977,CLEANUP,TASK
LUCENE-1978,CLEANUP,TASK
LUCENE-1979,CLEANUP,TASK
LUCENE-1980,DOCUMENTATION,TASK
LUCENE-1984,IMPROVEMENT,IMPROVEMENT
LUCENE-1985,REFACTORING,IMPROVEMENT
LUCENE-1986,BUG,BUG
LUCENE-1987,CLEANUP,TASK
LUCENE-1988,CLEANUP,IMPROVEMENT
LUCENE-1989,DESIGN_DEFECT,BUG
LUCENE-1990,IMPROVEMENT,IMPROVEMENT
LUCENE-1991,CLEANUP,IMPROVEMENT
LUCENE-1992,BUG,BUG
LUCENE-1993,RFE,IMPROVEMENT
LUCENE-1994,RFE,BUG
LUCENE-1995,BUG,BUG
LUCENE-1998,RFE,IMPROVEMENT
LUCENE-2000,RFE,TASK
LUCENE-2001,BUG,BUG
LUCENE-2002,RFE,BUG
LUCENE-2003,BUG,BUG
LUCENE-2004,BUG,BUG
LUCENE-2005,DOCUMENTATION,TASK
LUCENE-2006,IMPROVEMENT,IMPROVEMENT
LUCENE-2008,DOCUMENTATION,IMPROVEMENT
LUCENE-2010,IMPROVEMENT,IMPROVEMENT
LUCENE-2011,CLEANUP,TASK
LUCENE-2012,CLEANUP,TASK
LUCENE-2013,DESIGN_DEFECT,BUG
LUCENE-2014,BUG,BUG
LUCENE-2015,IMPROVEMENT,IMPROVEMENT
LUCENE-2016,BUG,BUG
LUCENE-2017,IMPROVEMENT,IMPROVEMENT
LUCENE-202,DOCUMENTATION,BUG
LUCENE-2020,CLEANUP,TASK
LUCENE-2021,IMPROVEMENT,IMPROVEMENT
LUCENE-2022,CLEANUP,TASK
LUCENE-2024,BUILD_SYSTEM,BUG
LUCENE-2027,CLEANUP,IMPROVEMENT
LUCENE-2029,RFE,IMPROVEMENT
LUCENE-203,BUG,BUG
LUCENE-2030,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2031,REFACTORING,TASK
LUCENE-2032,IMPROVEMENT,BUG
LUCENE-2034,REFACTORING,IMPROVEMENT
LUCENE-2035,BUG,BUG
LUCENE-2037,TEST,IMPROVEMENT
LUCENE-2038,DOCUMENTATION,TASK
LUCENE-2039,RFE,IMPROVEMENT
LUCENE-204,DOCUMENTATION,IMPROVEMENT
LUCENE-2041,RFE,IMPROVEMENT
LUCENE-2042,RFE,IMPROVEMENT
LUCENE-2043,IMPROVEMENT,IMPROVEMENT
LUCENE-2044,RFE,IMPROVEMENT
LUCENE-2045,BUG,BUG
LUCENE-2046,BUG,BUG
LUCENE-2048,RFE,IMPROVEMENT
LUCENE-2050,RFE,IMPROVEMENT
LUCENE-2051,REFACTORING,IMPROVEMENT
LUCENE-2052,CLEANUP,IMPROVEMENT
LUCENE-2053,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2054,DOCUMENTATION,TASK
LUCENE-2055,CLEANUP,BUG
LUCENE-2057,DESIGN_DEFECT,BUG
LUCENE-2058,RFE,IMPROVEMENT
LUCENE-2059,RFE,IMPROVEMENT
LUCENE-2060,IMPROVEMENT,IMPROVEMENT
LUCENE-2062,RFE,RFE
LUCENE-2064,IMPROVEMENT,IMPROVEMENT
LUCENE-2065,RFE,IMPROVEMENT
LUCENE-2066,TEST,IMPROVEMENT
LUCENE-2067,RFE,RFE
LUCENE-2068,BUG,BUG
LUCENE-2069,IMPROVEMENT,IMPROVEMENT
LUCENE-207,BUG,BUG
LUCENE-2070,DOCUMENTATION,IMPROVEMENT
LUCENE-2074,RFE,BUG
LUCENE-2075,IMPROVEMENT,IMPROVEMENT
LUCENE-2076,RFE,
LUCENE-2077,DOCUMENTATION,IMPROVEMENT
LUCENE-2079,IMPROVEMENT,IMPROVEMENT
LUCENE-2080,DOCUMENTATION,TASK
LUCENE-2084,IMPROVEMENT,IMPROVEMENT
LUCENE-2086,IMPROVEMENT,IMPROVEMENT
LUCENE-2087,IMPROVEMENT,IMPROVEMENT
LUCENE-2088,DESIGN_DEFECT,BUG
LUCENE-2089,IMPROVEMENT,IMPROVEMENT
LUCENE-209,BUILD_SYSTEM,BUG
LUCENE-2090,IMPROVEMENT,IMPROVEMENT
LUCENE-2092,BUG,BUG
LUCENE-2094,RFE,BUG
LUCENE-2095,BUG,BUG
LUCENE-2097,BUG,BUG
LUCENE-2098,IMPROVEMENT,IMPROVEMENT
LUCENE-2100,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2102,RFE,IMPROVEMENT
LUCENE-2103,DESIGN_DEFECT,BUG
LUCENE-2104,BUG,BUG
LUCENE-2106,BUG,BUG
LUCENE-2107,BUILD_SYSTEM,TASK
LUCENE-2108,BUG,BUG
LUCENE-2109,REFACTORING,IMPROVEMENT
LUCENE-2110,REFACTORING,IMPROVEMENT
LUCENE-2111,CLEANUP,IMPROVEMENT
LUCENE-2112,RFE,BUG
LUCENE-2113,RFE,TASK
LUCENE-2114,IMPROVEMENT,IMPROVEMENT
LUCENE-2115,RFE,IMPROVEMENT
LUCENE-2116,RFE,RFE
LUCENE-2117,RFE,BUG
LUCENE-2118,BUG,BUG
LUCENE-2119,BUG,BUG
LUCENE-212,BUG,BUG
LUCENE-2121,RFE,TASK
LUCENE-2123,RFE,BUG
LUCENE-2124,REFACTORING,TASK
LUCENE-2126,REFACTORING,IMPROVEMENT
LUCENE-2128,IMPROVEMENT,IMPROVEMENT
LUCENE-2129,IMPROVEMENT,BUG
LUCENE-213,BUG,BUG
LUCENE-2132,DOCUMENTATION,BUG
LUCENE-2134,BUILD_SYSTEM,BUG
LUCENE-2135,IMPROVEMENT,BUG
LUCENE-2136,IMPROVEMENT,IMPROVEMENT
LUCENE-2137,RFE,IMPROVEMENT
LUCENE-214,DOCUMENTATION,IMPROVEMENT
LUCENE-2140,RFE,IMPROVEMENT
LUCENE-2142,BUG,BUG
LUCENE-2144,BUG,BUG
LUCENE-2147,IMPROVEMENT,IMPROVEMENT
LUCENE-215,BUG,BUG
LUCENE-2150,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2153,RFE,BUG
LUCENE-2155,TEST,TASK
LUCENE-2156,IMPROVEMENT,IMPROVEMENT
LUCENE-2157,IMPROVEMENT,IMPROVEMENT
LUCENE-2158,BUG,BUG
LUCENE-2161,IMPROVEMENT,IMPROVEMENT
LUCENE-2162,RFE,IMPROVEMENT
LUCENE-2164,IMPROVEMENT,IMPROVEMENT
LUCENE-2165,RFE,BUG
LUCENE-2166,BUG,BUG
LUCENE-2167,RFE,RFE
LUCENE-2168,BUG,BUG
LUCENE-2169,IMPROVEMENT,IMPROVEMENT
LUCENE-217,RFE,IMPROVEMENT
LUCENE-2170,TEST,BUG
LUCENE-2177,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2178,RFE,IMPROVEMENT
LUCENE-2179,RFE,IMPROVEMENT
LUCENE-2180,CLEANUP,TASK
LUCENE-2181,RFE,RFE
LUCENE-2182,BUG,BUG
LUCENE-2183,RFE,IMPROVEMENT
LUCENE-2184,BUG,BUG
LUCENE-2185,DOCUMENTATION,TASK
LUCENE-2186,RFE,RFE
LUCENE-2188,RFE,RFE
LUCENE-2190,RFE,BUG
LUCENE-2193,CLEANUP,TASK
LUCENE-2194,IMPROVEMENT,IMPROVEMENT
LUCENE-2195,IMPROVEMENT,IMPROVEMENT
LUCENE-2196,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2197,IMPROVEMENT,BUG
LUCENE-2198,RFE,IMPROVEMENT
LUCENE-2199,BUG,BUG
LUCENE-220,BUG,BUG
LUCENE-2200,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2201,IMPROVEMENT,IMPROVEMENT
LUCENE-2203,TEST,TEST
LUCENE-2204,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2205,IMPROVEMENT,IMPROVEMENT
LUCENE-2206,RFE,RFE
LUCENE-2207,BUG,BUG
LUCENE-2208,BUG,BUG
LUCENE-2209,DOCUMENTATION,TASK
LUCENE-2210,BUG,BUG
LUCENE-2211,TEST,BUG
LUCENE-2212,TEST,TEST
LUCENE-2213,IMPROVEMENT,IMPROVEMENT
LUCENE-2215,RFE,RFE
LUCENE-2216,BUG,BUG
LUCENE-2217,IMPROVEMENT,IMPROVEMENT
LUCENE-2218,IMPROVEMENT,IMPROVEMENT
LUCENE-2219,TEST,BUG
LUCENE-222,DOCUMENTATION,IMPROVEMENT
LUCENE-2220,BUG,BUG
LUCENE-2222,BUG,BUG
LUCENE-2223,RFE,RFE
LUCENE-2226,REFACTORING,TASK
LUCENE-223,CLEANUP,IMPROVEMENT
LUCENE-2234,RFE,RFE
LUCENE-2235,RFE,BUG
LUCENE-2236,RFE,IMPROVEMENT
LUCENE-2238,CLEANUP,TASK
LUCENE-2239,RFE,TASK
LUCENE-224,CLEANUP,BUG
LUCENE-2240,RFE,TASK
LUCENE-2241,RFE,TASK
LUCENE-2242,RFE,TASK
LUCENE-2243,RFE,IMPROVEMENT
LUCENE-2244,IMPROVEMENT,BUG
LUCENE-2245,CLEANUP,TASK
LUCENE-2246,BUG,BUG
LUCENE-2247,IMPROVEMENT,IMPROVEMENT
LUCENE-2248,TEST,TEST
LUCENE-2249,BUG,BUG
LUCENE-225,BUG,BUG
LUCENE-2251,TEST,
LUCENE-2254,RFE,IMPROVEMENT
LUCENE-2255,IMPROVEMENT,BUG
LUCENE-2257,IMPROVEMENT,IMPROVEMENT
LUCENE-2258,IMPROVEMENT,IMPROVEMENT
LUCENE-2259,IMPROVEMENT,IMPROVEMENT
LUCENE-2260,BUILD_SYSTEM,BUG
LUCENE-2261,RFE,IMPROVEMENT
LUCENE-2265,IMPROVEMENT,IMPROVEMENT
LUCENE-2266,BUG,BUG
LUCENE-2267,RFE,IMPROVEMENT
LUCENE-2268,BUILD_SYSTEM,TEST
LUCENE-2269,BUILD_SYSTEM,TEST
LUCENE-227,DOCUMENTATION,BUG
LUCENE-2270,BUG,BUG
LUCENE-2272,RFE,BUG
LUCENE-2273,IMPROVEMENT,BUG
LUCENE-2274,TEST,TEST
LUCENE-2275,IMPROVEMENT,IMPROVEMENT
LUCENE-2277,BUG,BUG
LUCENE-2278,BUG,BUG
LUCENE-228,IMPROVEMENT,BUG
LUCENE-2281,IMPROVEMENT,IMPROVEMENT
LUCENE-2282,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2283,RFE,BUG
LUCENE-2284,BUG,BUG
LUCENE-2285,CLEANUP,IMPROVEMENT
